dump mydmp all atom 15000 dump.lammpstrj

#Equilibrate (all WCA)
velocity all create 236.51 1337 #Set the temperature to 236.51 K
fix 1 all nvt temp 236.51 236.51 100 #use a nose-hoover thermostat to keep the temperature at 236.51 K
timestep 0.1
thermo 1000
run 10000000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 1 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12.48
  ghost atom cutoff = 12.48
  binsize = 6.24, bins = 85 85 85
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 5.76 | 5.785 | 7.227 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
   2788000   238.716        6.4007018      1349.3405      4770.5516      0.051069256  
   2789000   240.10358      7.2876748      1365.5834      4807.5306      0.14668603   
   2790000   238.28799      8.7245257      1361.0172      4778.4293      0.42283349   
   2791000   233.44501      6.0707393      1334.1111      4679.5911      0.0034444296 
   2792000   236.10543      4.8108727      1324.0057      4706.2829      0.40061022   
   2793000   236.16028      8.0985284      1381.5894      4767.9389     -0.096415698  
   2794000   237.22346      7.0692108      1381.0911      4781.6198      0.56175374   
   2795000   234.2132       9.5739326      1399.3103      4759.2823      0.33712029   
   2796000   234.67655      6.7655727      1380.8645      4744.6564     -0.064530792  
   2797000   235.48405      9.6632147      1367.7346      4745.9754      0.33632558   
   2798000   235.63324      7.5166384      1407.1389      4785.3671      0.29005568   
   2799000   238.64432      9.9407616      1374.498       4798.2236      0.53780883   
   2800000   233.73746      6.4975107      1401.2771      4751.3673     -0.12876044   
   2801000   230.77437      5.2627158      1391.4473      4697.9161      0.26602322   
   2802000   235.6857       6.2895372      1337.8895      4715.6412      0.14251582   
   2803000   240.43136      2.2892676      1366.1501      4807.7877      0.24022651   
   2804000   241.27969      1.1870858      1352.8299      4805.5006      0.28338908   
   2805000   234.91073      2.020262       1371.4628      4733.8594      0.079341639  
   2806000   234.58895      5.4758114      1355.3038      4716.5528      0.1022179    
   2807000   237.45666      5.0970425      1347.2041      4749.0968     -0.12533469   
   2808000   235.80526      5.6059236      1401.2495      4780.0279      0.39025288   
   2809000   242.31222      6.8116327      1345.6154      4818.6809      0.15272754   
   2810000   236.82516      4.6828828      1374.8562      4767.3011     -0.082749192  
   2811000   233.48848      3.0527035      1355.3262      4698.4101      0.32493605   
   2812000   232.60423      1.9744571      1377.207       4706.5635     -0.41538581   
   2813000   236.90398      3.3800397      1386.2317      4778.5013      0.18429823   
   2814000   237.48446      4.9823992      1397.9228      4800.0984      0.24849902   
   2815000   232.26995      5.5013654      1396.9736      4725.0751      0.18149797   
   2816000   231.42793      4.1284099      1356.9819      4671.6655     -0.33543495   
   2817000   235.73666      3.9189021      1353.951       4730.061      -0.1082484    
   2818000   238.67483      2.7496651      1349.9348      4766.9057      0.30396666   
   2819000   237.11562      4.4003541      1367.7372      4764.0545      0.34776959   
   2820000   236.60521      8.6212698      1358.2067      4751.4436     -0.078311091  
   2821000   232.65725      8.8768534      1383.8612      4720.8785      0.13431209   
   2822000   234.16295      8.0306953      1371.0944      4728.8045      0.056909916  
   2823000   239.22067      5.5310304      1345.2015      4772.7621      0.1296697    
   2824000   239.3896       5.2133877      1351.853       4781.5124      0.24141641   
   2825000   238.30311      9.6730004      1345.2455      4763.8225      0.15156551   
   2826000   232.48224      6.2867358      1355.7857      4687.7093      0.026135474  
   2827000   231.27961      8.6117202      1365.6498      4682.6949      0.38337121   
   2828000   237.84559      7.1273073      1362.1855      4771.6719      0.29857506   
   2829000   236.84761      8.6942365      1389.846       4786.6234     -0.32636004   
   2830000   236.36402      6.5962203      1369.5413      4757.303       0.29317599   
   2831000   232.24253      2.7009341      1386.9832      4711.892       0.28744335   
   2832000   231.61493      5.5120179      1397.9776      4716.7198      0.37924414   
   2833000   236.51402      5.3185957      1416.894       4805.5239     -0.36342108   
   2834000   239.73449      5.3697077      1395.75        4830.4993      0.12970676   
   2835000   238.29641      3.9463022      1369.7908      4782.5452      0.54423302   
   2836000   237.39975      3.8174727      1354.4193      4754.2182     -0.056337017  
   2837000   236.25666      4.2587838      1362.322       4746.2104     -0.060208808  
   2838000   235.98376      5.1774728      1370.2245      4751.1278      0.1579113    
   2839000   235.81051      6.4326245      1330.2575      4709.9376      0.34665067   
   2840000   234.62663      4.4661102      1324.5707      4685.349       0.14322422   
   2841000   236.43523      7.1150828      1354.8382      4744.1374      0.070818852  
   2842000   239.3376       3.6391333      1377.275       4804.6164     -0.10331196   
   2843000   239.73126      4.3669401      1345.1546      4778.8551      0.27295691   
   2844000   235.18779      5.795017       1360.3008      4730.4354      0.31613897   
   2845000   234.71757      6.7669607      1367.8578      4732.2379      0.31107937   
   2846000   238.32226      8.1735361      1388.8572      4806.2086     -0.28830742   
   2847000   239.95045      8.5040758      1387.5179      4828.4908     -0.034853369  
   2848000   235.30011      5.3859221      1391.4028      4762.735       0.70396129   
   2849000   234.55811      6.8214174      1371.3896      4733.5431      0.21325919   
   2850000   235.63774      6.8672162      1364.5669      4742.2102     -0.024410874  
   2851000   236.6019       5.8040835      1375.9601      4766.3325     -0.15444506   
   2852000   239.66961      5.2735815      1346.5183      4780.2435      0.30996611   
   2853000   235.26396      5.4921883      1330.0954      4701.0168      0.49144591   
   2854000   236.15011      3.736394       1316.0915      4697.9334     -0.17114248   
   2855000   239.18934      4.926847       1324.3024      4750.8107      0.31648878   
   2856000   239.18843      5.4413476      1363.463       4790.4727     -0.068383552  
   2857000   239.83039      6.0791803      1344.8315      4781.6622      0.55979562   
   2858000   233.15181      6.4698067      1336.8207      4678.5056     -0.052509285  
   2859000   233.50632      9.3808044      1340.5807      4690.2477      0.12524969   
   2860000   239.03136      5.6825983      1345.1079      4770.112       0.11096391   
   2861000   235.84994      5.4786188      1393.0296      4772.3197      0.34992406   
   2862000   235.59541      3.6501513      1375.4085      4749.2293      0.050107497  
   2863000   233.03775      4.6351014      1367.7345      4705.953      -0.16020036   
   2864000   231.73454      1.8695851      1352.3787      4669.1894      0.23205556   
   2865000   233.79739      2.7523465      1360.1592      4707.3615      0.23217812   
   2866000   236.90469      2.8172297      1387.7295      4779.4463     -0.040502264  
   2867000   236.14468      2.5539501      1406.3411      4786.9228      0.13242594   
   2868000   235.97865      3.6088665      1360.7561      4740.0177     -1.8811676e-05
   2869000   230.42732      1.9701615      1366.7029      4664.9146      0.12960081   
   2870000   233.05822      3.128006       1333.0168      4670.0211      0.0221745    
   2871000   239.02052      2.2841819      1354.7105      4776.1611      0.23810775   
   2872000   238.84621      3.2181228      1366.7378      4786.6288      0.1135926    
   2873000   238.54078      4.8770855      1325.6193      4742.8002      0.17984348   
   2874000   232.31452      6.4570443      1363.6506      4693.3454     -0.071033449  
   2875000   234.67792      6.808085       1368.2818      4732.1358      0.3046127    
   2876000   240.45618      7.2096911      1374.6415      4821.5546      0.072847457  
   2877000   240.10572      6.2710108      1357.4189      4798.38        0.24686616   
   2878000   235.01021      8.7278583      1375.1385      4745.6657     -0.019564885  
   2879000   235.01996      5.3282353      1369.326       4736.593       0.23818884   
   2880000   233.96873      10.521079      1389.1341      4746.5562      0.098702752  
   2881000   238.55434      11.724143      1376.8387      4801.0606      0.34251199   
   2882000   240.61925      9.9392006      1396.485       4848.4604      0.11203004   
   2883000   237.54568      7.2380924      1368.336       4773.6431      0.1202693    
   2884000   235.85944      6.330975       1334.3579      4714.6364      0.13024337   
   2885000   236.58756      3.7166287      1334.7541      4722.8338      0.21404832   
   2886000   237.54465      2.473075       1359.429       4759.9563      0.14219447   
   2887000   240.10542      4.7328451      1363.3595      4802.7782      0.096931809  
   2888000   241.94544      4.9604039      1355.1843      4821.1518      0.21562778   
   2889000   238.28461      7.1483319      1339.9587      4755.7463      0.053729078  
   2890000   235.81516      6.4779117      1323.7633      4703.5553      0.2655278    
   2891000   236.14853      5.0365059      1338.072       4721.1913      0.20065846   
   2892000   238.87304      8.3197078      1376.3526      4801.729       0.17555844   
   2893000   242.0752       4.9424697      1370.225       4838.0307     -0.15362716   
   2894000   237.93453      3.7171112      1344.0215      4751.37        0.28338418   
   2895000   234.05431      4.3146587      1346.59        4699.0299      0.15617159   
   2896000   235.98623      8.1223491      1360.0443      4743.9278      0.21300853   
   2897000   236.28048      8.2819613      1403.6744      4791.9267     -0.17047991   
   2898000   238.07289      13.876416      1380.2358      4799.7228      0.18995019   
   2899000   235.43619      8.1580766      1355.5254      4731.5764      0.042344346  
   2900000   232.22562      7.0239623      1353.6377      4682.6277      0.082326393  
   2901000   238.31512      5.9467569      1329.5158      4744.5383      0.11671667   
   2902000   239.92071      5.7166161      1360.2498      4798.01        0.026169184  
   2903000   239.68238      3.6818116      1338.283       4770.5992      0.063496319  
   2904000   234.91556      4.2317129      1354.3468      4719.0238     -0.079581539  
   2905000   236.14291      3.7877189      1340.0904      4721.8805      0.29342915   
   2906000   240.04111      6.2656452      1345.8299      4785.8614      0.25418587   
   2907000   242.31714      4.1962781      1353.5352      4824.0558     -0.24961584   
   2908000   238.21839      4.5616031      1340.421       4752.6746      0.21434703   
   2909000   234.91012      4.845399       1353.2507      4718.4636      0.29002715   
   2910000   233.8781       5.0298706      1379.3614      4729.9959      0.04204436   
   2911000   238.25061      4.9413728      1350.8133      4763.9075      0.15779908   
   2912000   235.42364      3.0666419      1397.0868      4767.8667      0.050679941  
   2913000   234.71091      3.4262164      1372.425       4733.3691      0.56999846   
   2914000   233.98887      6.7906733      1354.461       4708.4408     -0.23373192   
   2915000   234.30955      6.2004985      1378.6783      4736.6552      0.31341189   
   2916000   238.70288      8.6212875      1371.2539      4794.4978      0.4445834    
   2917000   237.96051      15.417743      1402.707       4822.1278      0.11714186   
